attendance	team1	team2	goals	tie	pk	stage	round	year	date	time	stadium	referee	url
31818	Ireland	Romania	-	FALSE	0-1 (Hagi); 1-1 (Sheedy) / 1-2 (Lupu); 2-2 (Houghton) / 2-3 (Rotariu); 3-3 (Townsend) / 3-4 (Lupescu); 4-4 (Cascarino) / 4-4 (Timofte [saved]); 5-4 (OÌ¢åÛåªLeary)	1/8 FINAL	FALSE	1990	25-06-1990 (17:00 h)	17:00	Luigi Ferraris (Genova)	JosÌÄå© Roberto Wright (BRA)	1990_ITALY_FS.htm
73303	Italy	Uruguay	Feb-00	FALSE	FALSE	1/8 FINAL	FALSE	1990	25-06-1990 (21:00 h)	21:00	Stadio Olimpico (Roma)	George Courtney (ENG)	1990_ITALY_FS.htm
34822	Spain	Yugoslavia	2-Jan	FALSE	FALSE	1/8 FINAL	FALSE	1990	26-06-1990 (17:00 h)	17:00	Marc'Antonio Bentegodi (Verona)	Aron Schmidhuber (FRG)	1990_ITALY_FS.htm
34520	England	Belgium	Jan-00	FALSE	FALSE	1/8 FINAL	FALSE	1990	26-06-1990 (21:00 h)	21:00	Renato dall'Ara (Bologna)	Peter Mikkelsen (DEN)	1990_ITALY_FS.htm
38971	Yugoslavia	Argentina	-	FALSE	0-1 (Serrizuela); 0-1 (StojkoviÌãåà [out]) / 0-2 (Burruchaga); 1-2 (ProsineÌãåçki) / 1-2 (Maradona [saved]); 2-2 (SaviÌãåàeviÌãåà) / 2-2 (Troglio [out]); 2-2 (BrnoviÌãåà [saved]) / 2-3 (Dezotti); 2-3 (HadÌÉå_ibegiÌãåà [saved])	1/4 FINAL	FALSE	1990	30-06-1990 (17:00 h)	17:00	Stadio Comunale (Firenze)	Kurt RÌÄå_thlisberger (SWI)	1990_ITALY_FS.htm
73303	Italy	Ireland	Jan-00	FALSE	FALSE	1/4 FINAL	FALSE	1990	30-06-1990 (21:00 h)	21:00	Stadio Olimpico (Roma)	Carlos Alberto da Silva Valente (POR)	1990_ITALY_FS.htm
73347	FRG	Czechoslovakia	Jan-00	FALSE	FALSE	1/4 FINAL	FALSE	1990	1-07-1990 (17:00 h)	17:00	Giuseppe Meazza (Milano)	Helmut Kohl (AUT)	1990_ITALY_FS.htm
55205	England	Cameroon	2-Mar	FALSE	FALSE	1/4 FINAL	FALSE	1990	1-07-1990 (21:00 h)	21:00	San Paolo (Napoli)	Edgardo Codesal (MEX)	1990_ITALY_FS.htm
59978	Italy	Argentina	1-Jan	FALSE	1-0 (Baresi); 1-1 (Serrizuela) / 2-1 (Baggio); 2-2 (Burruchaga) / 3-2 (De Agostini); 3-3 (Olarticoechea) / 3-3 (Donadoni [saved]); 3-4 (Maradona) / 3-4 (Serena [saved])	1/2 FINAL	FALSE	1990	3-07-1990 (20:00 h)	20:00	San Paolo (Napoli)	Michel Vautrot (FRA)	1990_ITALY_FS.htm
62628	FRG	England	1-Jan	FALSE	0-1 (Lineker); 1-1 (Brehme) / 1-2 (Beardsley); 2-2 (MatthÌÄå_us) / 2-3 (Platt); 3-3 (Riedle) / 3-3 (Pearce [saved]); 4-3 (Thon) / 4-3 (Waddle [out])	1/2 FINAL	FALSE	1990	4-07-1990 (20:00 h)	20:00	Stadio delle Alpi (Torino)	JosÌÄå© Roberto Wright (BRA)	1990_ITALY_FS.htm
51426	Italy	England	1-Feb	FALSE	FALSE	PLACES 3-4	FALSE	1990	7-07-1990 (20:00 h)	20:00	San Nicola (Bari)	JoÌÄåÇl Quiniou (FRA)	1990_ITALY_FS.htm
73603	FRG	Argentina	Jan-00	FALSE	FALSE	FINAL ROUND	FALSE	1990	8-07-1990 (20:00 h)	20:00	Stadio Olimpico (Roma)	Edgardo Codesal (MEX)	1990_ITALY_FS.htm
67579	FRG	Poland	-	FALSE	FALSE	GROUP STAGE	first	1978	1-06-1978 (15:00 h)	15:00	Estadio Monumental (Buenos Aires)	ÌÄåÅngel Norberto Coerezza (ARG)	1978_ARGENTINA_FS.htm
42653	Italy	France	1-Feb	FALSE	FALSE	GROUP STAGE	first	1978	2-06-1978 (13:45 h)	13:45	JosÌÄå© MarÌÄå_a Minella (Mar del Plata)	Nicolae Rainea (ROM)	1978_ARGENTINA_FS.htm
17396	Tunisia	Mexico	1-Mar	FALSE	FALSE	GROUP STAGE	first	1978	2-06-1978 (16:45 h)	16:45	El Gigante de Arroyito (Rosario)	John Gordon (SCO)	1978_ARGENTINA_FS.htm
71615	Argentina	Hungary	1-Feb	FALSE	FALSE	GROUP STAGE	first	1978	2-06-1978 (19:15 h)	19:15	Estadio Monumental (Buenos Aires)	AntÌÄå_nio JosÌÄå© da Silva Garrido (POR)	1978_ARGENTINA_FS.htm
40841	Austria	Spain	1-Feb	FALSE	FALSE	GROUP STAGE	first	1978	3-06-1978 (13:45 h)	13:45	JosÌÄå© Amalfitani (Buenos Aires)	KÌÄåÁroly Palotai (HUN)	1978_ARGENTINA_FS.htm
38618	Sweden	Brazil	1-Jan	FALSE	FALSE	GROUP STAGE	first	1978	3-06-1978 (13:45 h)	13:45	JosÌÄå© MarÌÄå_a Minella (Mar del Plata)	Clive Thomas (WAL)	1978_ARGENTINA_FS.htm
37927	Peru	Scotland	1-Mar	FALSE	FALSE	GROUP STAGE	first	1978	3-06-1978 (16:45 h)	16:45	Estadio OlÌÄå_mpico Ì¢åÛåÏChateau CarrerasÌ¢åÛåù (CÌÄå_rdoba)	Ulf Eriksson (SWE)	1978_ARGENTINA_FS.htm
33431	Netherlands	Iran	Mar-00	FALSE	FALSE	GROUP STAGE	first	1978	3-06-1978 (16:45 h)	16:45	Malvinas Argentinas (Mendoza)	Alfonso GonzÌÄåÁlez Archundia (MEX)	1978_ARGENTINA_FS.htm
26533	Italy	Hungary	1-Mar	FALSE	FALSE	GROUP STAGE	first	1978	6-06-1978 (13:45 h)	13:45	JosÌÄå© MarÌÄå_a Minella (Mar del Plata)	RamÌÄå_n Barreto (URU)	1978_ARGENTINA_FS.htm
35258	FRG	Mexico	Jun-00	FALSE	FALSE	GROUP STAGE	first	1978	6-06-1978 (16:45 h)	16:45	Estadio OlÌÄå_mpico Ì¢åÛåÏChateau CarrerasÌ¢åÛåù (CÌÄå_rdoba)	Farouk Bouzo (SYR)	1978_ARGENTINA_FS.htm
9624	Poland	Tunisia	Jan-00	FALSE	FALSE	GROUP STAGE	first	1978	6-06-1978 (16:45 h)	16:45	El Gigante de Arroyito (Rosario)	ÌÄåÅngel Franco MartÌÄå_nez (SPA)	1978_ARGENTINA_FS.htm
71666	Argentina	France	1-Feb	FALSE	FALSE	GROUP STAGE	first	1978	6-06-1978 (19:15 h)	19:15	Estadio Monumental (Buenos Aires)	Jean Dubach (SWI)	1978_ARGENTINA_FS.htm
41424	Austria	Sweden	Jan-00	FALSE	FALSE	GROUP STAGE	first	1978	7-06-1978 (13:45 h)	13:45	JosÌÄå© Amalfitani (Buenos Aires)	Charles Corver (NED)	1978_ARGENTINA_FS.htm
34771	Brazil	Spain	-	FALSE	FALSE	GROUP STAGE	first	1978	7-06-1978 (13:45 h)	13:45	JosÌÄå© MarÌÄå_a Minella (Mar del Plata)	Sergio Gonella (ITA)	1978_ARGENTINA_FS.htm
7938	Scotland	Iran	1-Jan	FALSE	FALSE	GROUP STAGE	first	1978	7-06-1978 (16:45 h)	16:45	Estadio OlÌÄå_mpico Ì¢åÛåÏChateau CarrerasÌ¢åÛåù (CÌÄå_rdoba)	Youssou NÌ¢åÛåªDiaye (SEN)	1978_ARGENTINA_FS.htm
28125	Netherlands	Peru	-	FALSE	FALSE	GROUP STAGE	first	1978	7-06-1978 (16:45 h)	16:45	Malvinas Argentinas (Mendoza)	Adolf Prokop (GDR)	1978_ARGENTINA_FS.htm
23127	France	Hungary	1-Mar	FALSE	FALSE	GROUP STAGE	first	1978	10-06-1978 (13:45 h)	13:45	JosÌÄå© MarÌÄå_a Minella (Mar del Plata)	Arnaldo CÌÄå©sar Coelho (BRA)	1978_ARGENTINA_FS.htm
30667	FRG	Tunisia	-	FALSE	FALSE	GROUP STAGE	first	1978	10-06-1978 (16:45 h)	16:45	Estadio OlÌÄå_mpico Ì¢åÛåÏChateau CarrerasÌ¢åÛåù (CÌÄå_rdoba)	CÌÄå©sar Augusto Orosco (PER)	1978_ARGENTINA_FS.htm
22651	Poland	Mexico	1-Mar	FALSE	FALSE	GROUP STAGE	first	1978	10-06-1978 (16:45 h)	16:45	El Gigante de Arroyito (Rosario)	Jaffar Namdar (IRN)	1978_ARGENTINA_FS.htm
71772	Italy	Argentina	Jan-00	FALSE	FALSE	GROUP STAGE	first	1978	10-06-1978 (19:15 h)	19:15	Estadio Monumental (Buenos Aires)	Abraham Klein (ISR)	1978_ARGENTINA_FS.htm
42132	Spain	Sweden	Jan-00	FALSE	FALSE	GROUP STAGE	first	1978	11-06-1978 (13:45 h)	13:45	JosÌÄå© Amalfitani (Buenos Aires)	Ferdinand Biwersi (FRG)	1978_ARGENTINA_FS.htm
35221	Brazil	Austria	Jan-00	FALSE	FALSE	GROUP STAGE	first	1978	11-06-1978 (13:45 h)	13:45	JosÌÄå© MarÌÄå_a Minella (Mar del Plata)	Robert Wurtz (FRA)	1978_ARGENTINA_FS.htm
21262	Peru	Iran	1-Apr	FALSE	FALSE	GROUP STAGE	first	1978	11-06-1978 (16:45 h)	16:45	Estadio OlÌÄå_mpico Ì¢åÛåÏChateau CarrerasÌ¢åÛåù (CÌÄå_rdoba)	Alojzy Jarguz (POL)	1978_ARGENTINA_FS.htm
35130	Scotland	Netherlands	2-Mar	FALSE	FALSE	GROUP STAGE	first	1978	11-06-1978 (16:45 h)	16:45	Malvinas Argentinas (Mendoza)	Erich Linemayr (AUT)	1978_ARGENTINA_FS.htm
25050	Netherlands	Austria	1-May	FALSE	FALSE	GROUP STAGE	second	1978	14-06-1978 (13:45 h)	13:45	Estadio OlÌÄå_mpico Ì¢åÛåÏChateau CarrerasÌ¢åÛåù (CÌÄå_rdoba)	John Gordon (SCO)	1978_ARGENTINA_FS.htm
67547	FRG	Italy	-	FALSE	FALSE	GROUP STAGE	second	1978	14-06-1978 (13:45 h)	13:45	Estadio Monumental (Buenos Aires)	DuÌÉåÁan MaksimoviÌãåà (YUG)	1978_ARGENTINA_FS.htm
31278	Brazil	Peru	Mar-00	FALSE	FALSE	GROUP STAGE	second	1978	14-06-1978 (16:45 h)	16:45	Malvinas Argentinas (Mendoza)	Nicolae Rainea (ROM)	1978_ARGENTINA_FS.htm
37091	Argentina	Poland	Feb-00	FALSE	FALSE	GROUP STAGE	second	1978	14-06-1978 (19:15 h)	19:15	El Gigante de Arroyito (Rosario)	Ulf Eriksson (SWE)	1978_ARGENTINA_FS.htm
35288	Poland	Peru	Jan-00	FALSE	FALSE	GROUP STAGE	second	1978	18-06-1978 (13:45 h)	13:45	Malvinas Argentinas (Mendoza)	Patrick Partridge (ENG)	1978_ARGENTINA_FS.htm
40750	FRG	Netherlands	2-Feb	FALSE	FALSE	GROUP STAGE	second	1978	18-06-1978 (16:45 h)	16:45	Estadio OlÌÄå_mpico Ì¢åÛåÏChateau CarrerasÌ¢åÛåù (CÌÄå_rdoba)	RamÌÄå_n Barreto (URU)	1978_ARGENTINA_FS.htm
66695	Italy	Austria	Jan-00	FALSE	FALSE	GROUP STAGE	second	1978	18-06-1978 (16:45 h)	16:45	Estadio Monumental (Buenos Aires)	Francis Rion (BEL)	1978_ARGENTINA_FS.htm
37326	Argentina	Brazil	-	FALSE	FALSE	GROUP STAGE	second	1978	18-06-1978 (19:45 h)	19:45	El Gigante de Arroyito (Rosario)	KÌÄåÁroly Palotai (HUN)	1978_ARGENTINA_FS.htm
38318	Austria	FRG	2-Mar	FALSE	FALSE	GROUP STAGE	second	1978	21-06-1978 (13:45 h)	13:45	Estadio OlÌÄå_mpico Ì¢åÛåÏChateau CarrerasÌ¢åÛåù (CÌÄå_rdoba)	Abraham Klein (ISR)	1978_ARGENTINA_FS.htm
67433	Netherlands	Italy	1-Feb	FALSE	FALSE	GROUP STAGE	second	1978	21-06-1978 (13:45 h)	13:45	Estadio Monumental (Buenos Aires)	ÌÄåÅngel Franco MartÌÄå_nez (SPA)	1978_ARGENTINA_FS.htm
39586	Brazil	Poland	1-Mar	FALSE	FALSE	GROUP STAGE	second	1978	21-06-1978 (16:45 h)	16:45	Malvinas Argentinas (Mendoza)	Juan Silvagno (CHI)	1978_ARGENTINA_FS.htm
37326	Argentina	Peru	Jun-00	FALSE	FALSE	GROUP STAGE	second	1978	21-06-1978 (19:15 h)	19:15	El Gigante de Arroyito (Rosario)	Robert Wurtz (FRA)	1978_ARGENTINA_FS.htm
69659	Brazil	Italy	1-Feb	FALSE	FALSE	PLACES 3-4	FALSE	1978	24-06-1978 (15:00 h)	15:00	Estadio Monumental (Buenos Aires)	Abraham Klein (ISR)	1978_ARGENTINA_FS.htm
71483	Argentina	Netherlands	1-Mar	FALSE	FALSE	FINAL ROUND	FALSE	1978	25-06-1978 (15:00 h)	15:00	Estadio Monumental (Buenos Aires)	Sergio Gonella (ITA)	1978_ARGENTINA_FS.htm
64950	Germany	Costa Rica	2-Apr	FALSE	FALSE	GROUP STAGE	FALSE	2006	9-06-2006 (18:00 h)	18:00	Allianz Arena (MÌÄå_nchen)	Horacio Marcelo Elizondo (ARG)	2006_GERMANY_FS.htm
52000	Poland	Ecuador	0-2	FALSE	FALSE	GROUP STAGE	FALSE	2006	9-06-2006 (21:00 h)	21:00	Arena AufSchalke (Gelsenkirchen)	Toru Kamikawa (JAP)	2006_GERMANY_FS.htm
48000	England	Paraguay	Jan-00	FALSE	FALSE	GROUP STAGE	FALSE	2006	10-06-2006 (15:00 h)	15:00	Waldstadion (Frankfurt am Main)	Marco Antonio RodrÌÄå_guez (MEX)	2006_GERMANY_FS.htm
62959	Trinidad and Tobago	Sweden	-	FALSE	FALSE	GROUP STAGE	FALSE	2006	10-06-2006 (18:00 h)	18:00	Signal Iduna Park (Dortmund)	Shamsul Maidin (SIN)	2006_GERMANY_FS.htm
49480	Argentina	Ivory Coast	1-Feb	FALSE	FALSE	GROUP STAGE	FALSE	2006	10-06-2006 (21:00 h)	21:00	AOL Arena (Hamburg)	Frank de Bleeckere (BEL)	2006_GERMANY_FS.htm
37216	Serbia-Montenegro	Netherlands	0-1	FALSE	FALSE	GROUP STAGE	FALSE	2006	11-06-2006 (15:00 h)	15:00	Zentralstadion (Leipzig)	Markus Merk (GER)	2006_GERMANY_FS.htm
41000	Mexico	Iran	1-Mar	FALSE	FALSE	GROUP STAGE	FALSE	2006	11-06-2006 (18:00 h)	18:00	Frankenstadion (NÌÄå_rnberg)	Roberto Rosetti (ITA)	2006_GERMANY_FS.htm
45000	Angola	Portugal	0-1	FALSE	FALSE	GROUP STAGE	FALSE	2006	11-06-2006 (21:00 h)	21:00	RheinEnergieStadion (KÌÄå_ln)	Jorge Luis Larrionda (URU)	2006_GERMANY_FS.htm
46000	Australia	Japan	1-Mar	FALSE	FALSE	GROUP STAGE	FALSE	2006	12-06-2006 (15:00 h)	15:00	Fritz-Walter-Stadion (Kaiserslautern)	Essam Abdel-Fattah (EGY)	2006_GERMANY_FS.htm
52000	USA	Czech Republic	0-3	FALSE	FALSE	GROUP STAGE	FALSE	2006	12-06-2006 (18:00 h)	18:00	Arena AufSchalke (Gelsenkirchen)	Carlos Arecio Amarilla (PAR)	2006_GERMANY_FS.htm
43000	Italy	Ghana	Feb-00	FALSE	FALSE	GROUP STAGE	FALSE	2006	12-06-2006 (21:00 h)	21:00	AWD-Arena (Hannover)	Carlos EugÌÄå»nio Simon (BRA)	2006_GERMANY_FS.htm
48000	South Korea	Togo	1-Feb	FALSE	FALSE	GROUP STAGE	FALSE	2006	13-06-2006 (15:00 h)	15:00	Waldstadion (Frankfurt am Main)	Graham Poll (ENG)	2006_GERMANY_FS.htm
52000	France	Switzerland	-	FALSE	FALSE	GROUP STAGE	FALSE	2006	13-06-2006 (18:00 h)	18:00	Gottlieb-Daimler-Stadion (Stuttgart)	Valentin Ivanov (RUS)	2006_GERMANY_FS.htm
72000	Brazil	Croatia	Jan-00	FALSE	FALSE	GROUP STAGE	FALSE	2006	13-06-2006 (21:00 h)	21:00	Olympiastadion (Berlin)	Benito Armando Archundia (MEX)	2006_GERMANY_FS.htm
43000	Spain	Ukraine	Apr-00	FALSE	FALSE	GROUP STAGE	FALSE	2006	14-06-2006 (15:00 h)	15:00	Zentralstadion (Leipzig)	Massimo Busacca (SWI)	2006_GERMANY_FS.htm
66000	Tunisia	Saudi Arabia	2-Feb	FALSE	FALSE	GROUP STAGE	FALSE	2006	14-06-2006 (18:00 h)	18:00	Allianz Arena (MÌÄå_nchen)	Mark Shield (AUS)	2006_GERMANY_FS.htm
65000	Germany	Poland	Jan-00	FALSE	FALSE	GROUP STAGE	FALSE	2006	14-06-2006 (21:00 h)	21:00	Signal Iduna Park (Dortmund)	Luis Medina Cantalejo (SPA)	2006_GERMANY_FS.htm
50000	Ecuador	Costa Rica	Mar-00	FALSE	FALSE	GROUP STAGE	FALSE	2006	15-06-2006 (15:00 h)	15:00	AOL Arena (Hamburg)	Coffi Codjia (BEN)	2006_GERMANY_FS.htm
41000	England	Trinidad and Tobago	Feb-00	FALSE	FALSE	GROUP STAGE	FALSE	2006	15-06-2006 (18:00 h)	18:00	Frankenstadion (NÌÄå_rnberg)	Toru Kamikawa (JAP)	2006_GERMANY_FS.htm
72000	Sweden	Paraguay	Jan-00	FALSE	FALSE	GROUP STAGE	FALSE	2006	15-06-2006 (21:00 h)	21:00	Olympiastadion (Berlin)	Ìãå_uboÌÉåÁ MicheÌãå_ (SVK)	2006_GERMANY_FS.htm
52000	Argentina	Serbia-Montenegro	Jun-00	FALSE	FALSE	GROUP STAGE	FALSE	2006	16-06-2006 (15:00 h)	15:00	Arena AufSchalke (Gelsenkirchen)	Roberto Rosetti (ITA)	2006_GERMANY_FS.htm
52000	Netherlands	Ivory Coast	1-Feb	FALSE	FALSE	GROUP STAGE	FALSE	2006	16-06-2006 (18:00 h)	18:00	Gottlieb-Daimler-Stadion (Stuttgart)	ÌÄåÒscar JuliÌÄåÁn Ruiz (COL)	2006_GERMANY_FS.htm
43000	Mexico	Angola	-	FALSE	FALSE	GROUP STAGE	FALSE	2006	16-06-2006 (21:00 h)	21:00	AWD-Arena (Hannover)	Shamsul Maidin (SIN)	2006_GERMANY_FS.htm
48000	Portugal	Iran	Feb-00	FALSE	FALSE	GROUP STAGE	FALSE	2006	17-06-2006 (15:00 h)	15:00	Waldstadion (Frankfurt am Main)	ÌÄåäric Poulat (FRA)	2006_GERMANY_FS.htm
45000	Czech Republic	Ghana	0-2	FALSE	FALSE	GROUP STAGE	FALSE	2006	17-06-2006 (18:00 h)	18:00	RheinEnergieStadion (KÌÄå_ln)	Horacio Marcelo Elizondo (ARG)	2006_GERMANY_FS.htm
46000	Italy	USA	1-Jan	FALSE	FALSE	GROUP STAGE	FALSE	2006	17-06-2006 (21:00 h)	21:00	Fritz-Walter-Stadion (Kaiserslautern)	Jorge Luis Larrionda (URU)	2006_GERMANY_FS.htm
41000	Japan	Croatia	-	FALSE	FALSE	GROUP STAGE	FALSE	2006	18-06-2006 (15:00 h)	15:00	Frankenstadion (NÌÄå_rnberg)	Frank de Bleeckere (BEL)	2006_GERMANY_FS.htm
66000	Brazil	Australia	Feb-00	FALSE	FALSE	GROUP STAGE	FALSE	2006	18-06-2006 (18:00 h)	18:00	Allianz Arena (MÌÄå_nchen)	Markus Merk (GER)	2006_GERMANY_FS.htm
43000	France	South Korea	1-Jan	FALSE	FALSE	GROUP STAGE	FALSE	2006	18-06-2006 (21:00 h)	21:00	Zentralstadion (Leipzig)	Benito Armando Archundia (MEX)	2006_GERMANY_FS.htm
65000	Togo	Switzerland	0-2	FALSE	FALSE	GROUP STAGE	FALSE	2006	19-06-2006 (15:00 h)	15:00	Signal Iduna Park (Dortmund)	Carlos Arecio Amarilla (PAR)	2006_GERMANY_FS.htm
50000	Saudi Arabia	Ukraine	0-4	FALSE	FALSE	GROUP STAGE	FALSE	2006	19-06-2006 (18:00 h)	18:00	AOL Arena (Hamburg)	Graham Poll (ENG)	2006_GERMANY_FS.htm
52000	Spain	Tunisia	1-Mar	FALSE	FALSE	GROUP STAGE	FALSE	2006	19-06-2006 (21:00 h)	21:00	Gottlieb-Daimler-Stadion (Stuttgart)	Carlos EugÌÄå»nio Simon (BRA)	2006_GERMANY_FS.htm
72000	Ecuador	Germany	0-3	FALSE	FALSE	GROUP STAGE	FALSE	2006	20-06-2006 (16:00 h)	16:00	Olympiastadion (Berlin)	Valentin Ivanov (RUS)	2006_GERMANY_FS.htm
43000	Costa Rica	Poland	2-Jan	FALSE	FALSE	GROUP STAGE	FALSE	2006	20-06-2006 (16:00 h)	16:00	AWD-Arena (Hannover)	Shamsul Maidin (SIN)	2006_GERMANY_FS.htm
45000	Sweden	England	2-Feb	FALSE	FALSE	GROUP STAGE	FALSE	2006	20-06-2006 (21:00 h)	21:00	RheinEnergieStadion (KÌÄå_ln)	Massimo Busacca (SWI)	2006_GERMANY_FS.htm
46000	Paraguay	Trinidad and Tobago	Feb-00	FALSE	FALSE	GROUP STAGE	FALSE	2006	20-06-2006 (21:00 h)	21:00	Fritz-Walter-Stadion (Kaiserslautern)	Roberto Rosetti (ITA)	2006_GERMANY_FS.htm
52000	Portugal	Mexico	1-Feb	FALSE	FALSE	GROUP STAGE	FALSE	2006	21-06-2006 (16:00 h)	16:00	Arena AufSchalke (Gelsenkirchen)	Ìãå_uboÌÉåÁ MicheÌãå_ (SVK)	2006_GERMANY_FS.htm
38000	Iran	Angola	1-Jan	FALSE	FALSE	GROUP STAGE	FALSE	2006	21-06-2006 (16:00 h)	16:00	Zentralstadion (Leipzig)	Mark Shield (AUS)	2006_GERMANY_FS.htm
48000	Netherlands	Argentina	-	FALSE	FALSE	GROUP STAGE	FALSE	2006	21-06-2006 (21:00 h)	21:00	Waldstadion (Frankfurt am Main)	Luis Medina Cantalejo (SPA)	2006_GERMANY_FS.htm
66000	Ivory Coast	Serbia-Montenegro	2-Mar	FALSE	FALSE	GROUP STAGE	FALSE	2006	21-06-2006 (21:00 h)	21:00	Allianz Arena (MÌÄå_nchen)	Marco Antonio RodrÌÄå_guez (MEX)	2006_GERMANY_FS.htm
50000	Czech Republic	Italy	0-2	FALSE	FALSE	GROUP STAGE	FALSE	2006	22-06-2006 (16:00 h)	16:00	AOL Arena (Hamburg)	Benito Armando Archundia (MEX)	2006_GERMANY_FS.htm
41000	Ghana	USA	1-Feb	FALSE	FALSE	GROUP STAGE	FALSE	2006	22-06-2006 (16:00 h)	16:00	Frankenstadion (NÌÄå_rnberg)	Markus Merk (GER)	2006_GERMANY_FS.htm
65000	Japan	Brazil	4-Jan	FALSE	FALSE	GROUP STAGE	FALSE	2006	22-06-2006 (21:00 h)	21:00	Signal Iduna Park (Dortmund)	ÌÄåäric Poulat (FRA)	2006_GERMANY_FS.htm
52000	Croatia	Australia	2-Feb	FALSE	FALSE	GROUP STAGE	FALSE	2006	22-06-2006 (21:00 h)	21:00	Gottlieb-Daimler-Stadion (Stuttgart)	Graham Poll (ENG)	2006_GERMANY_FS.htm
46000	Saudi Arabia	Spain	0-1	FALSE	FALSE	GROUP STAGE	FALSE	2006	23-06-2006 (16:00 h)	16:00	Fritz-Walter-Stadion (Kaiserslautern)	Coffi Codjia (BEN)	2006_GERMANY_FS.htm
72000	Ukraine	Tunisia	Jan-00	FALSE	FALSE	GROUP STAGE	FALSE	2006	23-06-2006 (16:00 h)	16:00	Olympiastadion (Berlin)	Carlos Arecio Amarilla (PAR)	2006_GERMANY_FS.htm
45000	Togo	France	0-2	FALSE	FALSE	GROUP STAGE	FALSE	2006	23-06-2006 (21:00 h)	21:00	RheinEnergieStadion (KÌÄå_ln)	Jorge Luis Larrionda (URU)	2006_GERMANY_FS.htm
43000	Switzerland	South Korea	Feb-00	FALSE	FALSE	GROUP STAGE	FALSE	2006	23-06-2006 (21:00 h)	21:00	AWD-Arena (Hannover)	Horacio Marcelo Elizondo (ARG)	2006_GERMANY_FS.htm
66000	Germany	Sweden	Feb-00	FALSE	FALSE	1/8 FINAL	FALSE	2006	24-06-2006 (17:00 h)	17:00	Allianz Arena (MÌÄå_nchen)	Carlos EugÌÄå»nio Simon (BRA)	2006_GERMANY_FS.htm
43000	Argentina	Mexico	1-Feb	FALSE	FALSE	1/8 FINAL	FALSE	2006	24-06-2006 (21:00 h)	21:00	Zentralstadion (Leipzig)	Massimo Busacca (SWI)	2006_GERMANY_FS.htm
52000	England	Ecuador	Jan-00	FALSE	FALSE	1/8 FINAL	FALSE	2006	25-06-2006 (17:00 h)	17:00	Gottlieb-Daimler-Stadion (Stuttgart)	Frank de Bleeckere (BEL)	2006_GERMANY_FS.htm
41000	Portugal	Netherlands	Jan-00	FALSE	FALSE	1/8 FINAL	FALSE	2006	25-06-2006 (21:00 h)	21:00	Frankenstadion (NÌÄå_rnberg)	Valentin Ivanov (RUS)	2006_GERMANY_FS.htm
46000	Italy	Australia	Jan-00	FALSE	FALSE	1/8 FINAL	FALSE	2006	26-06-2006 (17:00 h)	17:00	Fritz-Walter-Stadion (Kaiserslautern)	Luis Medina Cantalejo (SPA)	2006_GERMANY_FS.htm
45000	Switzerland	Ukraine	-	FALSE	0-0 (Shevchenko [saved]); 0-0 (Streller [saved]) / 0-1 (MilevsÌ¢åÛåªkyj); 0-1 (Barnetta [out]) / 0-2 (Rebrov); 0-2 (Cabanas [saved]) / 0-3 (Gusev)	1/8 FINAL	FALSE	2006	26-06-2006 (21:00 h)	21:00	RheinEnergieStadion (KÌÄå_ln)	Benito Armando Archundia (MEX)	2006_GERMANY_FS.htm
65000	Brazil	Ghana	Mar-00	FALSE	FALSE	1/8 FINAL	FALSE	2006	27-06-2006 (17:00 h)	17:00	Signal Iduna Park (Dortmund)	Ìãå_uboÌÉåÁ MicheÌãå_ (SVK)	2006_GERMANY_FS.htm
43000	Spain	France	3-Jan	FALSE	FALSE	1/8 FINAL	FALSE	2006	27-06-2006 (21:00 h)	21:00	AWD-Arena (Hannover)	Roberto Rosetti (ITA)	2006_GERMANY_FS.htm
72000	Germany	Argentina	1-Jan	FALSE	1-0 (Neuville); 1-1 (Julio Cruz) / 2-1 (Ballack); 2-1 (Ayala [saved]) / 3-1 (Podolski); 3-2 (Maxi RodrÌÄå_guez) / 4-2 (Borowski); 4-2 (Cambiasso [saved])	1/4 FINAL	FALSE	2006	30-06-2006 (17:00 h)	17:00	Olympiastadion (Berlin)	Ìãå_uboÌÉåÁ MicheÌãå_ (SVK)	2006_GERMANY_FS.htm
50000	Italy	Ukraine	Mar-00	FALSE	FALSE	1/4 FINAL	FALSE	2006	30-06-2006 (21:00 h)	21:00	AOL Arena (Hamburg)	Frank de Bleeckere (BEL)	2006_GERMANY_FS.htm
52000	England	Portugal	-	FALSE	0-1 (SimÌÄå£o); 0-1 (Lampard [saved]) / 0-1 (Hugo Viana [out]); 1-1 (Hargreaves) / 1-1 (Petit [out]); 1-1 (Gerrard [saved]) / 1-2 (HÌÄå©lder Postiga); 1-2 (Carragher [saved]) / 1-3 (Cristiano Ronaldo)	1/4 FINAL	FALSE	2006	1-07-2006 (17:00 h)	17:00	Arena AufSchalke (Gelsenkirchen)	Horacio Marcelo Elizondo (ARG)	2006_GERMANY_FS.htm
48000	Brazil	France	0-1	FALSE	FALSE	1/4 FINAL	FALSE	2006	1-07-2006 (21:00 h)	21:00	Waldstadion (Frankfurt am Main)	Luis Medina Cantalejo (SPA)	2006_GERMANY_FS.htm
65000	Germany	Italy	0-2	FALSE	FALSE	1/2 FINAL	FALSE	2006	4-07-2006 (21:00 h)	21:00	Signal Iduna Park (Dortmund)	Benito Armando Archundia (MEX)	2006_GERMANY_FS.htm
